Individu;Edat;Sexe
13943;76;Home
13944;72;Dona
13945;49;Dona
13946;86;Home
13947;57;Home
13948;87;Home
13949;84;Dona
13950;61;Home
13951;52;Home
13952;88;Home
13953;80;Dona
13954;53;Dona
13955;49;Dona
13956;43;Dona
13957;80;Dona
13958;47;Dona
13959;61;Home
13960;75;Dona
13961;46;Home
13962;44;Home
13963;58;Home
13964;55;Home
13965;73;Dona
13966;48;Dona
13967;44;Home
13968;72;Home
13969;69;Dona
13970;45;Home
13971;41;Home
13972;73;Home
13973;70;Dona
13974;46;Dona
13975;85;Home
13976;74;Dona
13977;38;Home
13978;73;Dona
13979;46;Home
13980;42;Home
13981;77;Home
13982;74;Dona
13983;43;Dona
13984;41;Home
13985;36;Dona
13986;74;Home
13987;68;Dona
13988;52;Home
13989;48;Home
13990;46;Dona
13991;38;Home
13992;74;Home
13993;69;Dona
13994;43;Dona
13995;41;Dona
13996;67;Home
13997;68;Dona
13998;44;Home
13999;93;Home
14000;91;Dona
14001;58;Home
14002;53;Dona
14003;65;Home
14004;58;Dona
14005;55;Home
14006;59;Dona
14007;74;Dona
14008;53;Dona
14009;44;Dona
14010;83;Dona
14011;86;Dona
14012;63;Home
14013;85;Dona
14014;91;Dona
14015;92;Dona
14016;81;Home
14017;83;Dona
14018;55;Dona
14019;47;Dona
14020;71;Home
14021;57;Dona
14022;71;Dona
14023;47;Home
14024;73;Dona
14025;72;Home
14026;67;Dona
14027;44;Dona
14028;40;Home
14029;95;Dona
14030;86;Dona
14031;84;Dona
14032;67;Dona
14033;43;Home
14034;70;Home
14035;67;Dona
14036;44;Home
14037;76;Dona
14038;46;Dona
14039;67;Home
14040;41;Home
14041;36;Dona
14042;57;Home
14043;89;Home
14044;51;Home
14045;47;Home
14046;77;Dona
14047;55;Home
14048;50;Dona
14049;51;Home
14050;62;Home
14051;60;Dona
14052;77;Home
14053;78;Dona
14054;47;Home
14055;74;Home
14056;74;Dona
14057;50;Home
14058;48;Home
14059;41;Dona
14060;81;Home
14061;73;Dona
14062;48;Dona
14063;45;Home
14064;42;Dona
14065;77;Home
14066;70;Dona
14067;49;Dona
14068;48;Dona
14069;82;Dona
14070;77;Home
14071;48;Dona
14072;44;Dona
14073;43;Home
14074;69;Home
14075;69;Dona
14076;44;Dona
14077;41;Home
14078;81;Home
14079;55;Home
14080;50;Dona
14081;52;Dona
14082;101;Dona
14083;78;Home
14084;74;Dona
14085;51;Dona
14086;41;Home
14087;84;Dona
14088;56;Home
14089;49;Home
14090;57;Home
14091;55;Dona
14092;53;Home
14093;51;Home
14094;46;Home
14095;83;Dona
14096;62;Dona
14097;91;Home
14098;93;Dona
14099;96;Dona
14100;82;Dona
14101;60;Home
14102;58;Home
14103;55;Home
14104;47;Home
14105;91;Dona
14106;56;Home
14107;55;Home
14108;77;Home
14109;70;Dona
14110;73;Home
14111;66;Dona
14112;46;Dona
14113;44;Dona
14114;84;Dona
14115;78;Home
14116;72;Dona
14117;47;Dona
14118;81;Home
14119;79;Dona
14120;51;Home
14121;46;Dona
14122;64;Dona
14123;40;Home
14124;53;Dona
14125;77;Home
14126;73;Dona
14127;50;Dona
14128;39;Dona
14129;84;Home
14130;80;Dona
14131;50;Dona
14132;68;Home
14133;66;Dona
14134;42;Dona
14135;40;Home
14136;97;Dona
14137;64;Home
14138;61;Dona
14139;77;Home
14140;73;Dona
14141;49;Dona
14142;47;Home
14143;85;Home
14144;84;Dona
14145;52;Dona
14146;52;Home
14147;64;Home
14148;60;Dona
14149;41;Dona
14150;38;Home
14151;43;Home
14152;80;Home
14153;78;Dona
14154;52;Dona
14155;48;Dona
14156;66;Home
14157;66;Dona
14158;37;Home
14159;82;Dona
14160;76;Dona
14161;58;Home
14162;46;Home
14163;64;Home
14164;64;Dona
14165;35;Home
14166;73;Home
14167;68;Dona
14168;45;Home
14169;38;Home
14170;79;Dona
14171;51;Dona
14172;48;Dona
14173;89;Dona
14174;61;Home
14175;60;Dona
14176;37;Home
14177;85;Home
14178;50;Dona
14179;40;Home
14180;85;Dona
14181;66;Home
14182;62;Dona
14183;42;Dona
14184;51;Home
14185;51;Dona
14186;86;Dona
14187;56;Dona
14188;53;Dona
14189;35;Home
14190;88;Dona
14191;62;Dona
14192;58;Dona
14193;82;Home
14194;78;Dona
14195;85;Dona
14196;54;Dona
14197;62;Home
14198;59;Dona
14199;81;Dona
14200;53;Dona
14201;47;Home
14202;62;Home
14203;59;Dona
14204;64;Dona
14205;86;Dona
14206;50;Home
14207;64;Home
14208;62;Dona
14209;35;Home
14210;76;Dona
14211;62;Home
14212;58;Dona
14213;81;Home
14214;76;Dona
14215;54;Home
14216;44;Dona
14217;82;Home
14218;79;Dona
14219;87;Dona
14220;71;Home
14221;67;Dona
14222;38;Home
14223;81;Dona
14224;52;Home
14225;47;Home
14226;65;Home
14227;62;Dona
14228;42;Dona
14229;39;Dona
14230;74;Home
14231;71;Dona
14232;49;Home
14233;64;Home
14234;64;Dona
14235;81;Home
14236;77;Dona
14237;56;Dona
14238;72;Dona
14239;48;Dona
14240;47;Home
14241;45;Dona
14242;61;Home
14243;61;Dona
14244;41;Dona
14245;83;Home
14246;80;Dona
14247;53;Home
14248;46;Dona
14249;65;Home
14250;69;Dona
14251;39;Dona
14252;48;Home
14253;75;Home
14254;73;Home
14255;66;Dona
14256;46;Dona
14257;34;Dona
14258;77;Home
14259;63;Home
14260;63;Dona
14261;39;Home
14262;38;Home
14263;79;Home
14264;71;Home
14265;66;Dona
14266;43;Home
14267;38;Home
14268;61;Dona
14269;41;Dona
14270;39;Dona
14271;34;Dona
14272;85;Home
14273;54;Home
14274;50;Dona
14275;43;Home
14276;85;Dona
14277;54;Dona
14278;52;Dona
14279;47;Dona
14280;46;Home
14281;82;Home
14282;53;Dona
14283;49;Dona
14284;38;Dona
14285;87;Dona
14286;67;Dona
14287;57;Home
14288;51;Home
14289;72;Home
14290;70;Dona
14291;35;Dona
14292;86;Dona
14293;53;Dona
14294;82;Home
14295;80;Dona
14296;49;Home
14297;60;Dona
14298;55;Dona
14299;37;Home
14300;79;Dona
14301;55;Dona
14302;54;Home
14303;50;Home
14304;54;Home
14305;52;Dona
14306;34;Dona
14307;68;Dona
14308;46;Home
14309;44;Home
14310;41;Home
14311;39;Dona
14312;38;Home
14313;41;Dona
14314;39;Home
14315;62;Home
14316;61;Dona
14317;95;Dona
14318;61;Dona
14319;56;Dona
14320;50;Home
14321;67;Home
14322;62;Dona
14323;40;Dona
14324;36;Home
14325;77;Dona
14326;51;Home
14327;48;Dona
14328;89;Dona
14329;37;Dona
14330;69;Dona
14331;68;Home
14332;62;Dona
14333;42;Home
14334;41;Dona
14335;56;Home
14336;85;Home
14337;83;Dona
14338;53;Home
14339;58;Home
14340;55;Dona
14341;54;Home
14342;51;Dona
14343;51;Dona
14344;70;Home
14345;64;Dona
14346;38;Dona
14347;37;Dona
14348;34;Home
14349;40;Home
14350;78;Home
14351;76;Home
14352;65;Dona
14353;42;Dona
14354;36;Dona
14355;35;Home
14356;38;Dona
14357;64;Dona
14358;35;Home
14359;60;Home
14360;61;Dona
14361;59;Dona
14362;62;Home
14363;59;Dona
14364;37;Dona
14365;34;Dona
14366;72;Dona
14367;51;Home
14368;41;Dona
14369;81;Home
14370;79;Dona
14371;85;Home
14372;82;Dona
14373;90;Home
14374;55;Home
14375;52;Home
14376;50;Dona
14377;74;Dona
14378;50;Dona
14379;41;Home
14380;72;Home
14381;35;Home
14382;67;Home
14383;62;Dona
14384;40;Home
14385;36;Dona
14386;74;Dona
14387;50;Home
14388;47;Dona
14389;42;Home
14390;55;Dona
14391;52;Dona
14392;50;Home
14393;41;Home
14394;80;Home
14395;70;Dona
14396;47;Home
14397;42;Dona
14398;38;Home
14399;72;Home
14400;69;Dona
14401;46;Dona
14402;44;Home
14403;63;Home
14404;61;Dona
14405;37;Home
14406;73;Home
14407;67;Dona
14408;41;Home
14409;38;Home
14410;63;Home
14411;62;Dona
14412;38;Home
14413;63;Home
14414;59;Dona
14415;36;Home
14416;67;Dona
14417;43;Dona
14418;65;Home
14419;58;Dona
14420;37;Home
14421;37;Home
14422;33;Home
14423;59;Home
14424;56;Dona
14425;34;Dona
14426;90;Home
14427;64;Dona
14428;65;Home
14429;67;Dona
14430;40;Dona
14431;38;Home
14432;68;Home
14433;66;Dona
14434;43;Dona
14435;42;Dona
14436;57;Dona
14437;60;Dona
14438;41;Dona
14439;39;Dona
14440;35;Dona
14441;57;Home
14442;58;Dona
14443;35;Dona
14444;62;Home
14445;58;Dona
14446;35;Dona
14447;65;Home
14448;61;Dona
14449;39;Home
14450;69;Home
14451;62;Dona
14452;35;Home
14453;34;Dona
14454;64;Home
14455;61;Dona
14456;38;Dona
14457;66;Home
14458;60;Dona
14459;39;Dona
14460;40;Home
14461;61;Home
14462;70;Dona
14463;57;Home
14464;56;Dona
14465;89;Home
14466;56;Dona
14467;54;Home
14468;49;Dona
14469;65;Home
14470;39;Dona
14471;70;Home
14472;70;Dona
14473;43;Home
14474;34;Dona
14475;65;Home
14476;62;Dona
14477;38;Home
14478;37;Dona
14479;35;Home
14480;56;Home
14481;54;Home
14482;87;Dona
14483;56;Home
14484;54;Dona
14485;52;Dona
14486;65;Home
14487;64;Dona
14488;41;Dona
14489;54;Home
14490;59;Home
14491;56;Dona
14492;70;Home
14493;67;Dona
14494;44;Home
14495;41;Dona
14496;39;Dona
14497;80;Dona
14498;53;Home
14499;49;Dona
14500;45;Home
14501;42;Home
14502;35;Home
14503;66;Home
14504;64;Dona
14505;46;Home
14506;40;Home
14507;43;Home
14508;35;Home
14509;70;Dona
14510;39;Dona
14511;67;Home
14512;64;Dona
14513;38;Home
14514;34;Home
14515;68;Home
14516;41;Dona
14517;41;Dona
14518;37;Home
14519;92;Home
14520;84;Dona
14521;54;Dona
14522;39;Home
14523;73;Home
14524;67;Dona
14525;43;Home
14526;39;Dona
14527;76;Home
14528;71;Dona
14529;48;Home
14530;42;Dona
14531;70;Dona
14532;47;Dona
14533;46;Dona
14534;43;Home
14535;68;Home
14536;64;Dona
14537;38;Home
14538;78;Home
14539;73;Dona
14540;51;Home
14541;49;Home
14542;66;Home
14543;64;Dona
14544;38;Dona
14545;66;Home
14546;63;Dona
14547;40;Dona
14548;36;Home
14549;69;Dona
14550;44;Dona
14551;41;Home
14552;40;Home
14553;88;Dona
14554;53;Dona
14555;49;Home
14556;39;Home
14557;45;Dona
14558;85;Dona
14559;61;Home
14560;56;Dona
14561;53;Dona
14562;50;Dona
14563;49;Dona
14564;73;Home
14565;70;Dona
14566;42;Home
14567;77;Home
14568;72;Dona
14569;49;Home
14570;47;Dona
14571;37;Dona
14572;52;Home
14573;50;Dona
14574;47;Dona
14575;76;Home
14576;74;Dona
14577;50;Home
14578;88;Dona
14579;74;Dona
14580;46;Home
14581;41;Home
14582;69;Dona
14583;47;Home
14584;44;Home
14585;41;Home
14586;70;Home
14587;70;Dona
14588;46;Dona
14589;58;Home
14590;55;Dona
14591;33;Home
14592;78;Dona
14593;52;Home
14594;75;Dona
14595;51;Dona
14596;42;Dona
14597;73;Home
14598;72;Dona
14599;49;Home
14600;41;Home
14601;37;Home
14602;91;Dona
14603;53;Home
14604;78;Home
14605;75;Dona
14606;50;Home
14607;45;Dona
14608;87;Home
14609;75;Home
14610;71;Dona
14611;50;Home
14612;47;Home
14613;84;Home
14614;55;Dona
14615;74;Home
14616;71;Dona
14617;44;Home
14618;39;Dona
14619;35;Dona
14620;73;Dona
14621;46;Dona
14622;44;Home
14623;74;Home
14624;71;Dona
14625;47;Dona
14626;44;Home
14627;43;Home
14628;71;Dona
14629;56;Dona
14630;38;Dona
14631;35;Home
14632;50;Dona
14633;80;Dona
14634;57;Home
14635;53;Dona
14636;87;Dona
14637;49;Dona
14638;67;Home
14639;68;Dona
14640;41;Home
14641;39;Dona
14642;60;Dona
14643;78;Home
14644;77;Dona
14645;47;Dona
14646;43;Dona
14647;57;Home
14648;55;Dona
14649;87;Home
14650;60;Home
14651;84;Dona
14652;86;Home
14653;82;Dona
14654;70;Home
14655;69;Dona
14656;47;Home
14657;45;Home
14658;43;Dona
14659;40;Home
14660;52;Dona
14661;67;Home
14662;71;Dona
14663;81;Dona
14664;63;Home
14665;62;Home
14666;60;Dona
14667;60;Home
14668;57;Dona
14669;37;Dona
14670;34;Home
14671;60;Home
14672;60;Dona
14673;34;Dona
14674;72;Home
14675;74;Dona
14676;37;Home
14677;58;Home
14678;61;Dona
14679;53;Dona
14680;66;Dona
14681;39;Dona
14682;38;Home
14683;38;Home
14684;41;Dona
14685;82;Home
14686;71;Dona
14687;42;Home
14688;39;Home
14689;85;Home
14690;55;Home
14691;54;Home
14692;63;Home
14693;54;Dona
14694;59;Home
14695;55;Dona
14696;34;Home
14697;75;Home
14698;71;Dona
14699;46;Dona
14700;58;Home
14701;56;Dona
14702;36;Dona
14703;86;Dona
14704;51;Home
14705;65;Home
14706;63;Dona
14707;38;Home
14708;74;Home
14709;69;Home
14710;71;Dona
14711;40;Home
14712;38;Home
14713;64;Home
14714;63;Dona
14715;38;Home
14716;34;Dona
14717;56;Dona
14718;34;Dona
14719;65;Home
14720;62;Dona
14721;38;Home
14722;62;Dona
14723;56;Home
14724;66;Home
14725;64;Dona
14726;39;Home
14727;71;Home
14728;69;Dona
14729;37;Home
14730;34;Dona
14731;68;Home
14732;67;Dona
14733;43;Dona
14734;42;Dona
14735;39;Dona
14736;60;Home
14737;76;Home
14738;74;Dona
14739;49;Home
14740;44;Dona
14741;67;Dona
14742;35;Dona
14743;48;Dona
14744;47;Dona
14745;59;Home
14746;80;Dona
14747;56;Home
14748;53;Dona
14749;36;Dona
14750;82;Dona
14751;54;Dona
14752;49;Dona
14753;57;Home
14754;56;Dona
14755;43;Home
14756;86;Dona
14757;68;Dona
14758;44;Dona
14759;37;Dona
14760;77;Dona
14761;82;Home
14762;83;Dona
14763;50;Home
14764;49;Home
14765;41;Home
14766;94;Dona
14767;76;Home
14768;70;Dona
14769;44;Dona
14770;38;Home
14771;59;Home
14772;57;Dona
14773;70;Home
14774;68;Dona
14775;44;Home
14776;41;Home
14777;84;Dona
14778;43;Home
14779;55;Dona
14780;36;Home
14781;35;Home
14782;84;Home
14783;82;Dona
14784;55;Dona
14785;82;Dona
14786;54;Dona
14787;80;Dona
14788;56;Dona
14789;54;Dona
14790;48;Dona
14791;78;Home
14792;48;Home
14793;46;Dona
14794;44;Home
14795;62;Home
14796;59;Dona
14797;39;Home
14798;35;Home
14799;85;Dona
14800;54;Dona
14801;51;Home
14802;50;Dona
14803;41;Dona
14804;68;Home
14805;41;Dona
14806;36;Dona
14807;35;Dona
14808;54;Dona
14809;52;Home
14810;66;Dona
14811;39;Dona
14812;35;Home
14813;89;Dona
14814;61;Home
14815;65;Dona
14816;66;Dona
14817;55;Home
14818;53;Home
14819;47;Home
14820;42;Home
14821;61;Home
14822;53;Dona
14823;54;Home
14824;91;Dona
14825;62;Dona
14826;70;Home
14827;68;Dona
14828;47;Dona
14829;46;Home
14830;42;Dona
14831;36;Dona
14832;78;Dona
14833;54;Home
14834;52;Home
14835;51;Dona
14836;49;Home
14837;47;Dona
14838;45;Dona
14839;84;Home
14840;79;Dona
14841;47;Home
14842;43;Home
14843;60;Home
14844;64;Home
14845;62;Dona
14846;38;Dona
14847;59;Home
14848;57;Dona
14849;84;Home
14850;56;Home
14851;56;Home
14852;74;Home
14853;48;Dona
14854;46;Dona
14855;50;Home
14856;54;Dona
14857;62;Home
14858;57;Dona
14859;38;Home
14860;66;Home
14861;54;Home
14862;60;Dona
14863;42;Dona
14864;40;Dona
14865;37;Home
14866;58;Home
14867;86;Home
14868;56;Home
14869;59;Home
14870;59;Dona
14871;37;Home
14872;69;Dona
14873;40;Dona
14874;35;Dona
14875;85;Home
14876;77;Dona
14877;51;Home
14878;45;Home
14879;91;Home
14880;49;Dona
14881;41;Dona
14882;82;Home
14883;50;Dona
14884;63;Home
14885;59;Dona
14886;66;Dona
14887;43;Home
14888;40;Dona
14889;39;Home
14890;36;Home
14891;62;Dona
14892;38;Home
14893;35;Dona
14894;70;Home
14895;67;Dona
14896;42;Home
14897;77;Home
14898;74;Dona
14899;47;Dona
14900;46;Dona
14901;66;Dona
14902;51;Home
14903;82;Home
14904;85;Home
14905;81;Dona
14906;48;Home
14907;44;Home
14908;65;Dona
14909;63;Home
14910;55;Home
14911;71;Dona
14912;46;Home
14913;41;Dona
14914;85;Dona
14915;50;Dona
14916;50;Home
14917;48;Dona
14918;44;Dona
14919;63;Home
14920;57;Dona
14921;41;Dona
14922;39;Home
14923;38;Dona
14924;36;Dona
14925;80;Home
14926;76;Dona
14927;48;Home
14928;46;Home
14929;42;Home
14930;91;Dona
14931;78;Home
14932;73;Dona
14933;44;Dona
14934;86;Dona
14935;46;Dona
14936;49;Dona
14937;54;Home
14938;52;Dona
14939;36;Dona
14940;73;Home
14941;70;Dona
14942;57;Home
14943;55;Home
14944;79;Home
14945;53;Dona
14946;49;Home
14947;53;Dona
14948;53;Dona
14949;51;Home
14950;43;Home
14951;86;Home
14952;46;Home
14953;80;Dona
14954;57;Home
14955;54;Dona
14956;53;Dona
14957;51;Home
14958;50;Home
14959;48;Home
14960;47;Dona
14961;46;Dona
14962;45;Home
14963;44;Home
14964;40;Dona
14965;39;Home
14966;37;Home
14967;73;Dona
14968;44;Home
14969;42;Dona
14970;40;Dona
14971;36;Home
14972;56;Home
14973;78;Home
14974;51;Dona
14975;50;Home
14976;47;Home
14977;51;Home
14978;46;Dona
14979;43;Dona
14980;40;Home
14981;80;Home
14982;77;Dona
14983;50;Dona
14984;50;Home
14985;52;Dona
14986;79;Home
14987;79;Dona
14988;39;Dona
14989;77;Home
14990;53;Home
14991;50;Home
14992;47;Home
14993;45;Home
14994;43;Home
14995;41;Dona
14996;39;Dona
14997;57;Home
14998;58;Dona
14999;34;Home
15000;85;Dona
15001;71;Dona
15002;45;Dona
15003;38;Dona
15004;85;Home
15005;55;Home
15006;76;Dona
15007;55;Home
15008;48;Home
15009;47;Home
15010;44;Dona
15011;40;Dona
15012;53;Dona
15013;46;Home
15014;79;Dona
15015;54;Home
15016;47;Home
15017;73;Home
15018;67;Dona
15019;48;Dona
15020;36;Home
15021;60;Home
15022;71;Home
15023;68;Dona
15024;45;Dona
15025;41;Home
15026;74;Home
15027;70;Dona
15028;48;Home
15029;45;Dona
15030;41;Home
15031;41;Home
15032;67;Home
15033;62;Dona
15034;40;Dona
15035;37;Dona
15036;49;Home
15037;43;Home
15038;42;Home
15039;39;Home
15040;84;Home
15041;51;Home
15042;78;Home
15043;71;Dona
15044;49;Dona
15045;46;Dona
15046;39;Dona
15047;37;Home
15048;71;Dona
15049;51;Home
15050;46;Home
15051;44;Home
15052;40;Dona
15053;36;Home
15054;35;Home
15055;65;Dona
15056;60;Dona
15057;35;Home
15058;77;Dona
15059;74;Home
15060;89;Dona
15061;46;Home
15062;92;Dona
15063;71;Home
15064;68;Dona
15065;63;Dona
15066;82;Home
15067;73;Dona
15068;48;Home
15069;76;Home
15070;72;Dona
15071;41;Dona
15072;62;Home
15073;62;Dona
15074;38;Home
15075;76;Home
15076;70;Dona
15077;48;Dona
15078;44;Home
15079;69;Home
15080;67;Dona
15081;43;Home
15082;37;Home
15083;64;Dona
15084;40;Home
15085;42;Dona
15086;83;Home
15087;79;Dona
15088;55;Home
15089;80;Dona
15090;47;Dona
15091;70;Home
15092;67;Dona
15093;42;Dona
15094;38;Home
15095;92;Home
15096;84;Dona
15097;58;Home
15098;56;Home
15099;69;Dona
15100;51;Dona
15101;78;Dona
15102;56;Dona
15103;62;Home
15104;62;Dona
15105;34;Home
15106;84;Home
15107;77;Dona
15108;48;Dona
15109;45;Home
15110;71;Home
15111;39;Home
15112;34;Home
15113;76;Home
15114;62;Home
15115;62;Dona
15116;37;Dona
15117;34;Home
15118;79;Dona
15119;49;Home
15120;76;Dona
15121;49;Home
15122;47;Home
15123;75;Home
15124;73;Dona
15125;50;Home
15126;48;Dona
15127;41;Home
15128;83;Dona
15129;52;Home
15130;46;Home
15131;82;Home
15132;77;Dona
15133;70;Home
15134;67;Dona
15135;46;Dona
15136;43;Home
15137;52;Home
15138;81;Home
15139;75;Dona
15140;53;Home
15141;52;Dona
15142;50;Home
15143;47;Home
15144;44;Dona
15145;94;Dona
15146;74;Home
15147;69;Dona
15148;44;Home
15149;42;Dona
15150;34;Home
15151;41;Home
15152;69;Home
15153;65;Dona
15154;41;Home
15155;39;Home
15156;41;Home
15157;75;Dona
15158;51;Dona
15159;45;Dona
15160;57;Home
15161;44;Home
15162;80;Dona
15163;52;Dona
15164;80;Home
15165;55;Dona
15166;52;Home
15167;76;Dona
15168;53;Dona
15169;52;Dona
15170;50;Dona
15171;74;Dona
15172;48;Dona
15173;79;Home
15174;73;Dona
15175;52;Home
15176;74;Home
15177;68;Dona
15178;48;Dona
15179;46;Dona
15180;51;Dona
15181;81;Dona
15182;85;Dona
15183;53;Dona
15184;55;Dona
15185;81;Home
15186;74;Dona
15187;49;Dona
15188;54;Dona
15189;80;Dona
15190;54;Dona
15191;53;Home
15192;46;Dona
15193;85;Home
15194;52;Home
15195;72;Home
15196;68;Dona
15197;43;Dona
15198;42;Home
15199;77;Home
15200;79;Dona
15201;49;Home
15202;69;Home
15203;67;Home
15204;39;Home
15205;77;Dona
15206;54;Dona
15207;90;Dona
15208;63;Home
15209;61;Dona
15210;39;Home
15211;36;Home
15212;68;Home
15213;64;Dona
15214;41;Dona
15215;81;Home
15216;48;Home
15217;42;Home
15218;82;Home
15219;43;Home
15220;91;Dona
15221;91;Home
15222;69;Home
15223;64;Dona
15224;39;Dona
15225;69;Home
15226;65;Dona
15227;35;Home
15228;95;Dona
15229;58;Dona
15230;54;Home
15231;52;Home
15232;80;Dona
15233;54;Home
15234;42;Dona
15235;70;Dona
15236;49;Home
15237;46;Dona
15238;44;Dona
15239;43;Home
15240;42;Dona
15241;42;Dona
15242;86;Dona
15243;55;Dona
15244;36;Dona
15245;73;Home
15246;68;Dona
15247;47;Dona
15248;43;Dona
15249;40;Dona
15250;34;Dona
15251;73;Dona
15252;50;Dona
15253;47;Dona
15254;65;Home
15255;40;Home
15256;38;Home
15257;79;Dona
15258;48;Dona
15259;46;Dona
15260;72;Home
15261;68;Dona
15262;44;Dona
15263;80;Home
15264;76;Dona
15265;73;Home
15266;70;Dona
15267;46;Home
15268;92;Dona
15269;68;Home
15270;64;Dona
15271;42;Home
15272;41;Dona
15273;37;Home
15274;65;Home
15275;63;Dona
15276;37;Home
15277;88;Dona
15278;68;Home
15279;70;Dona
15280;42;Dona
15281;83;Home
15282;82;Dona
15283;57;Home
15284;55;Dona
15285;47;Dona
15286;88;Dona
15287;58;Home
15288;50;Home
15289;85;Dona
15290;51;Home
15291;47;Home
15292;77;Home
15293;75;Dona
15294;52;Dona
15295;45;Home
15296;61;Dona
15297;92;Dona
15298;53;Dona
15299;81;Dona
15300;48;Dona
15301;85;Dona
15302;55;Home
15303;48;Dona
15304;58;Home
